datetime,data,type,unit,network,region
2001-05-19 06:50:00,5475.0,coal_brown,MW,nem,VIC1
2001-05-19 06:55:00,5493.0,coal_brown,MW,nem,VIC1
2001-05-19 07:00:00,5463.0,coal_brown,MW,nem,VIC1
2001-05-19 07:05:00,5481.0,coal_brown,MW,nem,VIC1
2001-05-19 07:10:00,5492.0,coal_brown,MW,nem,VIC1
2001-05-19 07:15:00,5489.0,coal_brown,MW,nem,VIC1
2001-05-19 07:20:00,5482.0,coal_brown,MW,nem,VIC1
2001-05-19 07:25:00,5485.0,coal_brown,MW,nem,VIC1
2001-05-19 07:30:00,5490.0,coal_brown,MW,nem,VIC1
2001-05-19 07:35:00,5486.0,coal_brown,MW,nem,VIC1
2001-05-19 07:40:00,5506.0,coal_brown,MW,nem,VIC1
2001-05-19 07:45:00,5514.0,coal_brown,MW,nem,VIC1
2001-05-19 07:50:00,5509.0,coal_brown,MW,nem,VIC1
2001-05-19 07:55:00,5514.0,coal_brown,MW,nem,VIC1
2001-05-19 08:00:00,5513.0,coal_brown,MW,nem,VIC1
2001-05-19 08:05:00,5513.0,coal_brown,MW,nem,VIC1
2001-05-19 08:10:00,5520.0,coal_brown,MW,nem,VIC1
2001-05-19 08:15:00,5515.0,coal_brown,MW,nem,VIC1
2001-05-19 08:20:00,5506.0,coal_brown,MW,nem,VIC1
2001-05-19 08:25:00,5514.0,coal_brown,MW,nem,VIC1
2001-05-19 08:30:00,5505.0,coal_brown,MW,nem,VIC1
2001-05-19 08:35:00,5509.0,coal_brown,MW,nem,VIC1
2001-05-19 08:40:00,5520.0,coal_brown,MW,nem,VIC1
2001-05-19 08:45:00,5519.0,coal_brown,MW,nem,VIC1
2001-05-19 08:50:00,5522.0,coal_brown,MW,nem,VIC1
2001-05-19 08:55:00,5511.0,coal_brown,MW,nem,VIC1
2001-05-19 09:00:00,5518.0,coal_brown,MW,nem,VIC1
2001-05-19 09:05:00,5516.0,coal_brown,MW,nem,VIC1
2001-05-19 09:10:00,5509.0,coal_brown,MW,nem,VIC1
2001-05-19 09:15:00,5502.0,coal_brown,MW,nem,VIC1
2001-05-19 09:20:00,5510.0,coal_brown,MW,nem,VIC1
2001-05-19 09:25:00,5508.0,coal_brown,MW,nem,VIC1
2001-05-19 09:30:00,5523.0,coal_brown,MW,nem,VIC1
2001-05-19 09:35:00,5509.0,coal_brown,MW,nem,VIC1
2001-05-19 09:40:00,5509.0,coal_brown,MW,nem,VIC1
2001-05-19 09:45:00,5518.0,coal_brown,MW,nem,VIC1
2001-05-19 09:50:00,5518.0,coal_brown,MW,nem,VIC1
2001-05-19 09:55:00,5503.0,coal_brown,MW,nem,VIC1
2001-05-19 10:00:00,5511.0,coal_brown,MW,nem,VIC1
2001-05-19 10:05:00,5512.0,coal_brown,MW,nem,VIC1
2001-05-19 10:10:00,5500.0,coal_brown,MW,nem,VIC1
2001-05-19 10:15:00,5515.0,coal_brown,MW,nem,VIC1
2001-05-19 10:20:00,5504.0,coal_brown,MW,nem,VIC1
2001-05-19 10:25:00,5504.0,coal_brown,MW,nem,VIC1
2001-05-19 10:30:00,5509.0,coal_brown,MW,nem,VIC1
2001-05-19 10:35:00,5517.0,coal_brown,MW,nem,VIC1
2001-05-19 10:40:00,5508.0,coal_brown,MW,nem,VIC1
2001-05-19 10:45:00,5499.0,coal_brown,MW,nem,VIC1
2001-05-19 10:50:00,5504.0,coal_brown,MW,nem,VIC1
2001-05-19 10:55:00,5510.0,coal_brown,MW,nem,VIC1
2001-05-19 11:00:00,5512.0,coal_brown,MW,nem,VIC1
2001-05-19 11:05:00,5507.0,coal_brown,MW,nem,VIC1
2001-05-19 11:10:00,5516.0,coal_brown,MW,nem,VIC1
2001-05-19 11:15:00,5511.0,coal_brown,MW,nem,VIC1
2001-05-19 11:20:00,5515.0,coal_brown,MW,nem,VIC1
2001-05-19 11:25:00,5506.0,coal_brown,MW,nem,VIC1
2001-05-19 11:30:00,5508.0,coal_brown,MW,nem,VIC1
2001-05-19 11:35:00,5504.0,coal_brown,MW,nem,VIC1
2001-05-19 11:40:00,5516.0,coal_brown,MW,nem,VIC1
2001-05-19 11:45:00,5525.0,coal_brown,MW,nem,VIC1
2001-05-19 11:50:00,5503.0,coal_brown,MW,nem,VIC1
2001-05-19 11:55:00,5498.0,coal_brown,MW,nem,VIC1
2001-05-19 12:00:00,5505.0,coal_brown,MW,nem,VIC1
2001-05-19 12:05:00,5512.0,coal_brown,MW,nem,VIC1
2001-05-19 12:10:00,5513.0,coal_brown,MW,nem,VIC1
2001-05-19 12:15:00,5518.0,coal_brown,MW,nem,VIC1
2001-05-19 12:20:00,5502.0,coal_brown,MW,nem,VIC1
2001-05-19 12:25:00,5506.0,coal_brown,MW,nem,VIC1
2001-05-19 12:30:00,5508.0,coal_brown,MW,nem,VIC1
2001-05-19 12:35:00,5514.0,coal_brown,MW,nem,VIC1
2001-05-19 12:40:00,5511.0,coal_brown,MW,nem,VIC1
2001-05-19 12:45:00,5514.0,coal_brown,MW,nem,VIC1
2001-05-19 12:50:00,5505.0,coal_brown,MW,nem,VIC1
2001-05-19 12:55:00,5509.0,coal_brown,MW,nem,VIC1
2001-05-19 13:00:00,5503.0,coal_brown,MW,nem,VIC1
2001-05-19 13:05:00,5516.0,coal_brown,MW,nem,VIC1
2001-05-19 13:10:00,5508.0,coal_brown,MW,nem,VIC1
2001-05-19 13:15:00,5504.0,coal_brown,MW,nem,VIC1
2001-05-19 13:20:00,5501.0,coal_brown,MW,nem,VIC1
2001-05-19 13:25:00,5507.0,coal_brown,MW,nem,VIC1
2001-05-19 13:30:00,5500.0,coal_brown,MW,nem,VIC1
2001-05-19 13:35:00,5519.0,coal_brown,MW,nem,VIC1
2001-05-19 13:40:00,5508.0,coal_brown,MW,nem,VIC1
2001-05-19 13:45:00,5499.0,coal_brown,MW,nem,VIC1
2001-05-19 13:50:00,5513.0,coal_brown,MW,nem,VIC1
2001-05-19 13:55:00,5500.0,coal_brown,MW,nem,VIC1
2001-05-19 14:00:00,5514.0,coal_brown,MW,nem,VIC1
2001-05-19 14:05:00,5509.0,coal_brown,MW,nem,VIC1
2001-05-19 14:10:00,5500.0,coal_brown,MW,nem,VIC1
2001-05-19 14:15:00,5514.0,coal_brown,MW,nem,VIC1
2001-05-19 14:20:00,5509.0,coal_brown,MW,nem,VIC1
2001-05-19 14:25:00,5506.0,coal_brown,MW,nem,VIC1
2001-05-19 14:30:00,5521.0,coal_brown,MW,nem,VIC1
2001-05-19 14:35:00,5508.0,coal_brown,MW,nem,VIC1
2001-05-19 14:40:00,5505.0,coal_brown,MW,nem,VIC1
2001-05-19 14:45:00,5510.0,coal_brown,MW,nem,VIC1
2001-05-19 14:50:00,5502.0,coal_brown,MW,nem,VIC1
2001-05-19 14:55:00,5517.0,coal_brown,MW,nem,VIC1
2001-05-19 15:00:00,5503.0,coal_brown,MW,nem,VIC1
2001-05-19 15:05:00,5512.0,coal_brown,MW,nem,VIC1
2001-05-19 15:10:00,5514.0,coal_brown,MW,nem,VIC1
2001-05-19 15:15:00,5510.0,coal_brown,MW,nem,VIC1
2001-05-19 15:20:00,5509.0,coal_brown,MW,nem,VIC1
2001-05-19 15:25:00,5510.0,coal_brown,MW,nem,VIC1
2001-05-19 15:30:00,5509.0,coal_brown,MW,nem,VIC1
2001-05-19 15:35:00,5507.0,coal_brown,MW,nem,VIC1
2001-05-19 15:40:00,5516.0,coal_brown,MW,nem,VIC1
2001-05-19 15:45:00,5517.0,coal_brown,MW,nem,VIC1
2001-05-19 15:50:00,5517.0,coal_brown,MW,nem,VIC1
2001-05-19 15:55:00,5511.0,coal_brown,MW,nem,VIC1
2001-05-19 16:00:00,5513.0,coal_brown,MW,nem,VIC1
2001-05-19 16:05:00,5514.0,coal_brown,MW,nem,VIC1
2001-05-19 16:10:00,5509.0,coal_brown,MW,nem,VIC1
2001-05-19 16:15:00,5514.0,coal_brown,MW,nem,VIC1
2001-05-19 16:20:00,5523.0,coal_brown,MW,nem,VIC1
2001-05-19 16:25:00,5510.0,coal_brown,MW,nem,VIC1
2001-05-19 16:30:00,5510.0,coal_brown,MW,nem,VIC1
2001-05-19 16:35:00,5517.0,coal_brown,MW,nem,VIC1
2001-05-19 16:40:00,5511.0,coal_brown,MW,nem,VIC1
2001-05-19 16:45:00,5512.0,coal_brown,MW,nem,VIC1
2001-05-19 16:50:00,5504.0,coal_brown,MW,nem,VIC1
2001-05-19 16:55:00,5510.0,coal_brown,MW,nem,VIC1
2001-05-19 17:00:00,5494.0,coal_brown,MW,nem,VIC1
2001-05-19 17:05:00,5520.0,coal_brown,MW,nem,VIC1
2001-05-19 17:10:00,5507.0,coal_brown,MW,nem,VIC1
2001-05-19 17:15:00,5515.0,coal_brown,MW,nem,VIC1
2001-05-19 17:20:00,5521.0,coal_brown,MW,nem,VIC1
2001-05-19 17:25:00,5512.0,coal_brown,MW,nem,VIC1
2001-05-19 17:30:00,5508.0,coal_brown,MW,nem,VIC1
2001-05-19 17:35:00,5503.0,coal_brown,MW,nem,VIC1
2001-05-19 17:40:00,5518.0,coal_brown,MW,nem,VIC1
2001-05-19 17:45:00,5509.0,coal_brown,MW,nem,VIC1
2001-05-19 17:50:00,5516.0,coal_brown,MW,nem,VIC1
2001-05-19 17:55:00,5518.0,coal_brown,MW,nem,VIC1
2001-05-19 18:00:00,5489.0,coal_brown,MW,nem,VIC1
2001-05-19 18:05:00,5502.0,coal_brown,MW,nem,VIC1
2001-05-19 18:10:00,5513.0,coal_brown,MW,nem,VIC1
2001-05-19 18:15:00,5520.0,coal_brown,MW,nem,VIC1
2001-05-19 18:20:00,5511.0,coal_brown,MW,nem,VIC1
2001-05-19 18:25:00,5505.0,coal_brown,MW,nem,VIC1
2001-05-19 18:30:00,5515.0,coal_brown,MW,nem,VIC1
2001-05-19 18:35:00,5511.0,coal_brown,MW,nem,VIC1
2001-05-19 18:40:00,5521.0,coal_brown,MW,nem,VIC1
2001-05-19 18:45:00,5510.0,coal_brown,MW,nem,VIC1
2001-05-19 18:50:00,5516.0,coal_brown,MW,nem,VIC1
2001-05-19 18:55:00,5513.0,coal_brown,MW,nem,VIC1
2001-05-19 19:00:00,5507.0,coal_brown,MW,nem,VIC1
2001-05-19 19:05:00,5531.0,coal_brown,MW,nem,VIC1
2001-05-19 19:10:00,5509.0,coal_brown,MW,nem,VIC1
2001-05-19 19:15:00,5513.0,coal_brown,MW,nem,VIC1
2001-05-19 19:20:00,5519.0,coal_brown,MW,nem,VIC1
2001-05-19 19:25:00,5508.0,coal_brown,MW,nem,VIC1
2001-05-19 19:30:00,5515.0,coal_brown,MW,nem,VIC1
2001-05-19 19:35:00,5532.0,coal_brown,MW,nem,VIC1
2001-05-19 19:40:00,5524.0,coal_brown,MW,nem,VIC1
2001-05-19 19:45:00,5506.0,coal_brown,MW,nem,VIC1
2001-05-19 19:50:00,5520.0,coal_brown,MW,nem,VIC1
2001-05-19 19:55:00,5527.0,coal_brown,MW,nem,VIC1
2001-05-19 20:00:00,5522.0,coal_brown,MW,nem,VIC1
2001-05-19 20:05:00,5525.0,coal_brown,MW,nem,VIC1
2001-05-19 20:10:00,5518.0,coal_brown,MW,nem,VIC1
2001-05-19 20:15:00,5516.0,coal_brown,MW,nem,VIC1
2001-05-19 20:20:00,5523.0,coal_brown,MW,nem,VIC1
2001-05-19 20:25:00,5503.0,coal_brown,MW,nem,VIC1
2001-05-19 20:30:00,5524.0,coal_brown,MW,nem,VIC1
2001-05-19 20:35:00,5508.0,coal_brown,MW,nem,VIC1
2001-05-19 20:40:00,5510.0,coal_brown,MW,nem,VIC1
2001-05-19 20:45:00,5505.0,coal_brown,MW,nem,VIC1
2001-05-19 20:50:00,5509.0,coal_brown,MW,nem,VIC1
2001-05-19 20:55:00,5518.0,coal_brown,MW,nem,VIC1
2001-05-19 21:00:00,5505.0,coal_brown,MW,nem,VIC1
2001-05-19 21:05:00,5514.0,coal_brown,MW,nem,VIC1
2001-05-19 21:10:00,5514.0,coal_brown,MW,nem,VIC1
2001-05-19 21:15:00,5507.0,coal_brown,MW,nem,VIC1
2001-05-19 21:20:00,5512.0,coal_brown,MW,nem,VIC1
2001-05-19 21:25:00,5510.0,coal_brown,MW,nem,VIC1
2001-05-19 21:30:00,5522.0,coal_brown,MW,nem,VIC1
2001-05-19 21:35:00,5509.0,coal_brown,MW,nem,VIC1
2001-05-19 21:40:00,5516.0,coal_brown,MW,nem,VIC1
2001-05-19 21:45:00,5491.0,coal_brown,MW,nem,VIC1
2001-05-19 21:50:00,5490.0,coal_brown,MW,nem,VIC1
2001-05-19 21:55:00,5504.0,coal_brown,MW,nem,VIC1
2001-05-19 22:00:00,5515.0,coal_brown,MW,nem,VIC1
2001-05-19 22:05:00,5501.0,coal_brown,MW,nem,VIC1
2001-05-19 22:10:00,5494.0,coal_brown,MW,nem,VIC1
2001-05-19 22:15:00,5501.0,coal_brown,MW,nem,VIC1
2001-05-19 22:20:00,5510.0,coal_brown,MW,nem,VIC1
2001-05-19 22:25:00,5508.0,coal_brown,MW,nem,VIC1
2001-05-19 22:30:00,5499.0,coal_brown,MW,nem,VIC1
2001-05-19 22:35:00,5494.0,coal_brown,MW,nem,VIC1
2001-05-19 22:40:00,5499.0,coal_brown,MW,nem,VIC1
2001-05-19 22:45:00,5505.0,coal_brown,MW,nem,VIC1
2001-05-19 22:50:00,5504.0,coal_brown,MW,nem,VIC1
2001-05-19 22:55:00,5500.0,coal_brown,MW,nem,VIC1
2001-05-19 23:00:00,5504.0,coal_brown,MW,nem,VIC1
2001-05-19 23:05:00,5520.0,coal_brown,MW,nem,VIC1
2001-05-19 23:10:00,5503.0,coal_brown,MW,nem,VIC1
2001-05-19 23:15:00,5511.0,coal_brown,MW,nem,VIC1
2001-05-19 23:20:00,5490.0,coal_brown,MW,nem,VIC1
2001-05-19 23:25:00,5500.0,coal_brown,MW,nem,VIC1
2001-05-19 23:30:00,5490.0,coal_brown,MW,nem,VIC1
2001-05-19 23:35:00,5487.0,coal_brown,MW,nem,VIC1
2001-05-19 23:40:00,5493.0,coal_brown,MW,nem,VIC1
2001-05-19 23:45:00,5499.0,coal_brown,MW,nem,VIC1
2001-05-19 23:50:00,5480.0,coal_brown,MW,nem,VIC1
2001-05-19 23:55:00,5512.0,coal_brown,MW,nem,VIC1
2001-05-20 00:00:00,5514.0,coal_brown,MW,nem,VIC1
2001-05-20 00:05:00,5509.0,coal_brown,MW,nem,VIC1
2001-05-20 00:10:00,5520.0,coal_brown,MW,nem,VIC1
2001-05-20 00:15:00,5502.0,coal_brown,MW,nem,VIC1
2001-05-20 00:20:00,5508.0,coal_brown,MW,nem,VIC1
2001-05-20 00:25:00,5504.0,coal_brown,MW,nem,VIC1
2001-05-20 00:30:00,5497.0,coal_brown,MW,nem,VIC1
2001-05-20 00:35:00,5526.0,coal_brown,MW,nem,VIC1
2001-05-20 00:40:00,5515.0,coal_brown,MW,nem,VIC1
2001-05-20 00:45:00,5521.0,coal_brown,MW,nem,VIC1
2001-05-20 00:50:00,5510.0,coal_brown,MW,nem,VIC1
2001-05-20 00:55:00,5482.0,coal_brown,MW,nem,VIC1
2001-05-20 01:00:00,5499.0,coal_brown,MW,nem,VIC1
2001-05-20 01:05:00,5503.0,coal_brown,MW,nem,VIC1
2001-05-20 01:10:00,5505.0,coal_brown,MW,nem,VIC1
2001-05-20 01:15:00,5493.0,coal_brown,MW,nem,VIC1
2001-05-20 01:20:00,5512.0,coal_brown,MW,nem,VIC1
2001-05-20 01:25:00,5500.0,coal_brown,MW,nem,VIC1
2001-05-20 01:30:00,5502.0,coal_brown,MW,nem,VIC1
2001-05-20 01:35:00,5498.0,coal_brown,MW,nem,VIC1
2001-05-20 01:40:00,5468.0,coal_brown,MW,nem,VIC1
2001-05-20 01:45:00,5455.0,coal_brown,MW,nem,VIC1
2001-05-20 01:50:00,5488.0,coal_brown,MW,nem,VIC1
2001-05-20 01:55:00,5490.0,coal_brown,MW,nem,VIC1
2001-05-20 02:00:00,5482.0,coal_brown,MW,nem,VIC1
2001-05-20 02:05:00,5474.0,coal_brown,MW,nem,VIC1
2001-05-20 02:10:00,5513.0,coal_brown,MW,nem,VIC1
2001-05-20 02:15:00,5502.0,coal_brown,MW,nem,VIC1
2001-05-20 02:20:00,5502.0,coal_brown,MW,nem,VIC1
2001-05-20 02:25:00,5480.0,coal_brown,MW,nem,VIC1
2001-05-20 02:30:00,5477.0,coal_brown,MW,nem,VIC1
2001-05-20 02:35:00,5492.0,coal_brown,MW,nem,VIC1
2001-05-20 02:40:00,5529.0,coal_brown,MW,nem,VIC1
2001-05-20 02:45:00,5486.0,coal_brown,MW,nem,VIC1
2001-05-20 02:50:00,5489.0,coal_brown,MW,nem,VIC1
2001-05-20 02:55:00,5492.0,coal_brown,MW,nem,VIC1
2001-05-20 03:00:00,5482.0,coal_brown,MW,nem,VIC1
2001-05-20 03:05:00,5489.0,coal_brown,MW,nem,VIC1
2001-05-20 03:10:00,5487.0,coal_brown,MW,nem,VIC1
2001-05-20 03:15:00,5504.0,coal_brown,MW,nem,VIC1
2001-05-20 03:20:00,5488.0,coal_brown,MW,nem,VIC1
2001-05-20 03:25:00,5497.0,coal_brown,MW,nem,VIC1
2001-05-20 03:30:00,5494.0,coal_brown,MW,nem,VIC1
2001-05-20 03:35:00,5492.0,coal_brown,MW,nem,VIC1
2001-05-20 03:40:00,5466.0,coal_brown,MW,nem,VIC1
2001-05-20 03:45:00,5483.0,coal_brown,MW,nem,VIC1
2001-05-20 03:50:00,5488.0,coal_brown,MW,nem,VIC1
2001-05-20 03:55:00,5492.0,coal_brown,MW,nem,VIC1
2001-05-20 04:00:00,5459.0,coal_brown,MW,nem,VIC1
2001-05-20 04:05:00,5400.0,coal_brown,MW,nem,VIC1
2001-05-20 04:10:00,5395.0,coal_brown,MW,nem,VIC1
2001-05-20 04:15:00,5409.0,coal_brown,MW,nem,VIC1
2001-05-20 04:20:00,5408.0,coal_brown,MW,nem,VIC1
2001-05-20 04:25:00,5393.0,coal_brown,MW,nem,VIC1
2001-05-20 04:30:00,5397.0,coal_brown,MW,nem,VIC1
2001-05-20 04:35:00,5357.0,coal_brown,MW,nem,VIC1
2001-05-20 04:40:00,5307.0,coal_brown,MW,nem,VIC1
2001-05-20 04:45:00,5316.0,coal_brown,MW,nem,VIC1
2001-05-20 04:50:00,5283.0,coal_brown,MW,nem,VIC1
2001-05-20 04:55:00,5258.0,coal_brown,MW,nem,VIC1
2001-05-20 05:00:00,5251.0,coal_brown,MW,nem,VIC1
2001-05-20 05:05:00,5247.0,coal_brown,MW,nem,VIC1
2001-05-20 05:10:00,5226.0,coal_brown,MW,nem,VIC1
2001-05-20 05:15:00,5199.0,coal_brown,MW,nem,VIC1
2001-05-20 05:20:00,5163.0,coal_brown,MW,nem,VIC1
2001-05-20 05:25:00,5160.0,coal_brown,MW,nem,VIC1
2001-05-20 05:30:00,5150.0,coal_brown,MW,nem,VIC1
2001-05-20 05:35:00,5158.0,coal_brown,MW,nem,VIC1
2001-05-20 05:40:00,5160.0,coal_brown,MW,nem,VIC1
2001-05-20 05:45:00,5160.0,coal_brown,MW,nem,VIC1
2001-05-20 05:50:00,5166.0,coal_brown,MW,nem,VIC1
2001-05-20 05:55:00,5157.0,coal_brown,MW,nem,VIC1
2001-05-20 06:00:00,5148.0,coal_brown,MW,nem,VIC1
2001-05-20 06:05:00,5157.0,coal_brown,MW,nem,VIC1
2001-05-20 06:10:00,5177.0,coal_brown,MW,nem,VIC1
2001-05-20 06:15:00,5161.0,coal_brown,MW,nem,VIC1
2001-05-20 06:20:00,5172.0,coal_brown,MW,nem,VIC1
2001-05-20 06:25:00,5164.0,coal_brown,MW,nem,VIC1
2001-05-20 06:30:00,5164.0,coal_brown,MW,nem,VIC1
2001-05-20 06:35:00,5164.0,coal_brown,MW,nem,VIC1
2001-05-20 06:40:00,5156.0,coal_brown,MW,nem,VIC1
2001-05-20 06:45:00,5169.0,coal_brown,MW,nem,VIC1
2001-05-20 06:50:00,5163.0,coal_brown,MW,nem,VIC1
2001-05-20 06:55:00,5162.0,coal_brown,MW,nem,VIC1
2001-05-20 07:00:00,5164.0,coal_brown,MW,nem,VIC1
2001-05-20 07:05:00,5172.0,coal_brown,MW,nem,VIC1
2001-05-20 07:10:00,5174.0,coal_brown,MW,nem,VIC1
2001-05-20 07:15:00,5169.0,coal_brown,MW,nem,VIC1
2001-05-20 07:20:00,5160.0,coal_brown,MW,nem,VIC1
2001-05-20 07:25:00,5161.0,coal_brown,MW,nem,VIC1
2001-05-20 07:30:00,5155.0,coal_brown,MW,nem,VIC1
2001-05-20 07:35:00,5178.0,coal_brown,MW,nem,VIC1
2001-05-20 07:40:00,5184.0,coal_brown,MW,nem,VIC1
2001-05-20 07:45:00,5186.0,coal_brown,MW,nem,VIC1
2001-05-20 07:50:00,5191.0,coal_brown,MW,nem,VIC1
2001-05-20 07:55:00,5240.0,coal_brown,MW,nem,VIC1
2001-05-20 08:00:00,5247.0,coal_brown,MW,nem,VIC1
2001-05-20 08:05:00,5237.0,coal_brown,MW,nem,VIC1
2001-05-20 08:10:00,5285.0,coal_brown,MW,nem,VIC1
2001-05-20 08:15:00,5278.0,coal_brown,MW,nem,VIC1
2001-05-20 08:20:00,5312.0,coal_brown,MW,nem,VIC1
2001-05-20 08:25:00,5338.0,coal_brown,MW,nem,VIC1
2001-05-20 08:30:00,5357.0,coal_brown,MW,nem,VIC1
2001-05-20 08:35:00,5364.0,coal_brown,MW,nem,VIC1
2001-05-20 08:40:00,5365.0,coal_brown,MW,nem,VIC1
2001-05-20 08:45:00,5367.0,coal_brown,MW,nem,VIC1
2001-05-20 08:50:00,5378.0,coal_brown,MW,nem,VIC1
2001-05-20 08:55:00,5390.0,coal_brown,MW,nem,VIC1
2001-05-20 09:00:00,5391.0,coal_brown,MW,nem,VIC1
2001-05-20 09:05:00,5417.0,coal_brown,MW,nem,VIC1
2001-05-20 09:10:00,5430.0,coal_brown,MW,nem,VIC1
2001-05-20 09:15:00,5426.0,coal_brown,MW,nem,VIC1
2001-05-20 09:20:00,5449.0,coal_brown,MW,nem,VIC1
2001-05-20 09:25:00,5468.0,coal_brown,MW,nem,VIC1
2001-05-20 09:30:00,5465.0,coal_brown,MW,nem,VIC1
2001-05-20 09:35:00,5465.0,coal_brown,MW,nem,VIC1
2001-05-20 09:40:00,5463.0,coal_brown,MW,nem,VIC1
2001-05-20 09:45:00,5461.0,coal_brown,MW,nem,VIC1
2001-05-20 09:50:00,5481.0,coal_brown,MW,nem,VIC1
2001-05-20 09:55:00,5485.0,coal_brown,MW,nem,VIC1
2001-05-20 10:00:00,5497.0,coal_brown,MW,nem,VIC1
2001-05-20 10:05:00,5504.0,coal_brown,MW,nem,VIC1
2001-05-20 10:10:00,5491.0,coal_brown,MW,nem,VIC1
2001-05-20 10:15:00,5504.0,coal_brown,MW,nem,VIC1
2001-05-20 10:20:00,5504.0,coal_brown,MW,nem,VIC1
2001-05-20 10:25:00,5509.0,coal_brown,MW,nem,VIC1
2001-05-20 10:30:00,5516.0,coal_brown,MW,nem,VIC1
2001-05-20 10:35:00,5515.0,coal_brown,MW,nem,VIC1
2001-05-20 10:40:00,5517.0,coal_brown,MW,nem,VIC1
2001-05-20 10:45:00,5512.0,coal_brown,MW,nem,VIC1
2001-05-20 10:50:00,5511.0,coal_brown,MW,nem,VIC1
2001-05-20 10:55:00,5516.0,coal_brown,MW,nem,VIC1
2001-05-20 11:00:00,5502.0,coal_brown,MW,nem,VIC1
2001-05-20 11:05:00,5508.0,coal_brown,MW,nem,VIC1
2001-05-20 11:10:00,5513.0,coal_brown,MW,nem,VIC1
2001-05-20 11:15:00,5505.0,coal_brown,MW,nem,VIC1
2001-05-20 11:20:00,5521.0,coal_brown,MW,nem,VIC1
2001-05-20 11:25:00,5509.0,coal_brown,MW,nem,VIC1
2001-05-20 11:30:00,5511.0,coal_brown,MW,nem,VIC1
2001-05-20 11:35:00,5521.0,coal_brown,MW,nem,VIC1
2001-05-20 11:40:00,5512.0,coal_brown,MW,nem,VIC1
2001-05-20 11:45:00,5511.0,coal_brown,MW,nem,VIC1
2001-05-20 11:50:00,5509.0,coal_brown,MW,nem,VIC1
2001-05-20 11:55:00,5514.0,coal_brown,MW,nem,VIC1
2001-05-20 12:00:00,5503.0,coal_brown,MW,nem,VIC1
2001-05-20 12:05:00,5518.0,coal_brown,MW,nem,VIC1
2001-05-20 12:10:00,5509.0,coal_brown,MW,nem,VIC1
2001-05-20 12:15:00,5501.0,coal_brown,MW,nem,VIC1
2001-05-20 12:20:00,5493.0,coal_brown,MW,nem,VIC1
2001-05-20 12:25:00,5504.0,coal_brown,MW,nem,VIC1
2001-05-20 12:30:00,5496.0,coal_brown,MW,nem,VIC1
2001-05-20 12:35:00,5511.0,coal_brown,MW,nem,VIC1
2001-05-20 12:40:00,5516.0,coal_brown,MW,nem,VIC1
2001-05-20 12:45:00,5505.0,coal_brown,MW,nem,VIC1
2001-05-20 12:50:00,5510.0,coal_brown,MW,nem,VIC1
2001-05-20 12:55:00,5518.0,coal_brown,MW,nem,VIC1
2001-05-20 13:00:00,5506.0,coal_brown,MW,nem,VIC1
2001-05-20 13:05:00,5503.0,coal_brown,MW,nem,VIC1
2001-05-20 13:10:00,5509.0,coal_brown,MW,nem,VIC1
2001-05-20 13:15:00,5513.0,coal_brown,MW,nem,VIC1
2001-05-20 13:20:00,5514.0,coal_brown,MW,nem,VIC1
2001-05-20 13:25:00,5508.0,coal_brown,MW,nem,VIC1
2001-05-20 13:30:00,5506.0,coal_brown,MW,nem,VIC1
2001-05-20 13:35:00,5509.0,coal_brown,MW,nem,VIC1
2001-05-20 13:40:00,5505.0,coal_brown,MW,nem,VIC1
2001-05-20 13:45:00,5501.0,coal_brown,MW,nem,VIC1
2001-05-20 13:50:00,5504.0,coal_brown,MW,nem,VIC1
2001-05-20 13:55:00,5506.0,coal_brown,MW,nem,VIC1
2001-05-20 14:00:00,5508.0,coal_brown,MW,nem,VIC1
2001-05-20 14:05:00,5512.0,coal_brown,MW,nem,VIC1
2001-05-20 14:10:00,5510.0,coal_brown,MW,nem,VIC1
2001-05-20 14:15:00,5499.0,coal_brown,MW,nem,VIC1
2001-05-20 14:20:00,5510.0,coal_brown,MW,nem,VIC1
2001-05-20 14:25:00,5509.0,coal_brown,MW,nem,VIC1
2001-05-20 14:30:00,5498.0,coal_brown,MW,nem,VIC1
2001-05-20 14:35:00,5515.0,coal_brown,MW,nem,VIC1
2001-05-20 14:40:00,5513.0,coal_brown,MW,nem,VIC1
2001-05-20 14:45:00,5515.0,coal_brown,MW,nem,VIC1
2001-05-20 14:50:00,5494.0,coal_brown,MW,nem,VIC1
2001-05-20 14:55:00,5500.0,coal_brown,MW,nem,VIC1
2001-05-20 15:00:00,5500.0,coal_brown,MW,nem,VIC1
2001-05-20 15:05:00,5503.0,coal_brown,MW,nem,VIC1
2001-05-20 15:10:00,5500.0,coal_brown,MW,nem,VIC1
2001-05-20 15:15:00,5499.0,coal_brown,MW,nem,VIC1
2001-05-20 15:20:00,5505.0,coal_brown,MW,nem,VIC1
2001-05-20 15:25:00,5519.0,coal_brown,MW,nem,VIC1
2001-05-20 15:30:00,5508.0,coal_brown,MW,nem,VIC1
2001-05-20 15:35:00,5522.0,coal_brown,MW,nem,VIC1
2001-05-20 15:40:00,5507.0,coal_brown,MW,nem,VIC1
2001-05-20 15:45:00,5497.0,coal_brown,MW,nem,VIC1
2001-05-20 15:50:00,5509.0,coal_brown,MW,nem,VIC1
2001-05-20 15:55:00,5508.0,coal_brown,MW,nem,VIC1
2001-05-20 16:00:00,5506.0,coal_brown,MW,nem,VIC1
